YEAR,ST,STATE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,OTHER,TOTAL,TRANSPORTATION,,,
2041,TX,Texas,"212,139,127","202,511,668","167,774,389","11,338,014","593,949,813","186,616",,,
2041,US,United States,"1,853,540,496","1,347,662,148","996,768,358","105,551,904","4,311,083,568","7,560,661",,,
2041,UT,Utah,"13,906,946","17,433,152","12,316,425","838,632","44,548,367","53,211",,,
2041,VT,Vermont,"2,081,545","1,688,060","1,473,545","50,642","5,293,792",0,,,
2041,VA,Virginia,"61,151,901","79,598,383","17,748,300","19,474,096","178,157,062","184,382",,,
2041,WA,Washington,"41,857,260","38,059,517","24,879,165","3,679,766","108,490,328","14,620",,,
2041,WV,West Virginia,"14,109,316","7,022,291","14,526,664","88,362","35,746,632",0,,,
2041,WI,Wisconsin,"26,423,295","31,775,767","23,004,609","722,708","81,927,612","1,234",,,
2041,WY,Wyoming,"3,706,198","3,154,145","12,318,012","154,947","19,333,303",0,,,
2042,AL,Alabama,"42,005,353","32,671,182","32,474,851","662,768","107,814,154",0,,,
2042,AK,Alaska,"1,228,165","3,167,632","1,880,261","198,340","6,474,398",0,,,
2042,AZ,Arizona,"50,060,547","28,888,164","13,782,704","2,487,319","95,245,897","27,164",,,
2042,AR,Arkansas,"25,423,622","16,607,069","23,189,689","731,093","65,951,890",416,,,
2042,CA,California,"104,138,963","141,711,295","47,807,729","8,053,082","302,532,410","821,341",,,
2042,CO,Colorado,"27,032,386","27,105,720","23,270,182","964,330","78,528,405","155,788",,,
2042,CT,Connecticut,"12,623,274","12,157,788","670,163","449,083","26,082,204","181,895",,,
2042,DC,DC,"3,406,855","7,952,305","179,632","636,858","12,603,317","427,666",,,
2042,DE,Delaware,"6,885,322","6,084,726","2,043,826","55,432","15,069,306",0,,,
2042,FL,Florida,"171,648,388","130,951,051","17,191,963","10,174,539","330,056,978","91,037",,,
2042,GA,Georgia,"83,214,686","51,323,540","31,284,241","4,288,897","170,283,248","171,884",,,
2042,HI,Hawaii,"2,709,116","2,514,371","3,635,247","57,829","8,916,563",0,,,
2042,ID,Idaho,"11,003,472","5,899,056","8,433,049","322,846","25,658,422",0,,,
2042,IL,Illinois,"55,810,734","43,847,472","43,250,445","17,264,366","160,706,734","533,716",,,
2042,IN,Indiana,"36,834,463","30,334,542","45,316,682","565,939","113,078,979","27,352",,,
2042,IA,Iowa,"17,821,458","16,736,895","34,427,111","8,699,307","77,684,771",0,,,
2042,KS,Kansas,"17,259,054","21,267,424","14,408,725","430,519","53,365,722",0,,,
2042,KY,Kentucky,"39,772,580","27,827,502","34,428,361","6,034,795","108,063,238",0,,,
2042,LA,Louisiana,"39,427,554","32,734,606","33,235,735","2,644,708","108,052,443","9,839",,,
2042,ME,Maine,"4,793,809","5,318,594","2,789,926","116,134","13,018,463",0,,,
2042,MD,Maryland,"34,448,602","28,893,335","3,718,412","1,973,077","69,772,205","738,780",,,
2042,MA,Massachusetts,"22,875,710","22,327,156","10,116,650","849,377","56,527,500","358,607",,,
2042,MI,Michigan,"40,766,453","37,718,741","30,369,398","1,076,521","109,936,109","4,997",,,
2042,MN,Minnesota,"28,181,383","34,656,844","21,748,034","724,121","85,316,992","6,610",,,
2042,MS,Mississippi,"24,093,588","20,181,586","15,994,186","814,557","61,083,916",0,,,
2042,MO,Missouri,"47,922,264","23,919,952","14,891,675","2,221,563","88,964,696","9,242",,,
2042,MT,Montana,"6,820,529","6,715,623","4,778,581","395,607","18,710,340",0,,,
2042,NE,Nebraska,"13,082,344","12,923,050","15,377,559","1,428,980","42,811,933",0,,,
2042,NV,Nevada,"18,679,581","16,998,060","17,652,585","740,136","54,076,621","6,259",,,
2042,NH,New Hampshire,"5,349,609","4,095,582","1,923,973","225,659","11,594,824",0,,,
2042,NJ,New Jersey,"35,513,512","34,625,377","593,201","704,439","71,732,167","295,638",,,
2042,NM,New Mexico,"9,493,584","12,649,171","13,781,723","1,533,327","37,457,805",0,,,
2042,NY,New York,"60,689,960","97,432,328","6,221,775","19,114,150","186,329,574","2,871,361",,,
2042,NC,North Carolina,"82,046,443","55,479,792","27,391,009","3,818,519","168,754,454","18,691",,,
2042,ND,North Dakota,"6,847,581","11,191,306","22,377,189","493,925","40,910,002",0,,,
2042,OH,Ohio,"59,774,987","48,374,497","50,249,178","4,285,910","162,723,520","38,948",,,
2042,OK,Oklahoma,"30,039,508","26,789,308","28,153,176","8,678,367","93,660,360",0,,,
2042,OR,Oregon,"22,351,241","18,144,600","14,668,288","621,450","55,829,283","43,704",,,
2042,PA,Pennsylvania,"68,178,774","14,777,397","48,461,411","1,337,739","131,741,587","-1,013,734",,,
2042,RI,Rhode Island,"3,549,001","4,558,421","159,605","156,197","8,450,230","27,005",,,
2042,SC,South Carolina,"41,816,052","24,862,102","27,899,337","1,567,125","96,144,616",0,,,
2042,SD,South Dakota,"6,794,608","7,614,716","3,928,651","423,478","18,761,453",0,,,
2042,TN,Tennessee,"54,186,397","36,151,394","21,104,523","1,100,272","112,542,586",-1,,,
2042,TX,Texas,"214,704,085","205,262,129","169,415,319","11,338,014","600,906,162","186,616",,,
2042,US,United States,"1,871,689,056","1,346,711,250","996,768,147","105,551,904","4,328,281,018","7,560,661",,,
2042,UT,Utah,"14,096,375","17,686,457","12,444,861","838,632","45,119,535","53,211",,,
2042,VT,Vermont,"2,081,545","1,676,860","1,473,608","50,642","5,282,655",0,,,
2042,VA,Virginia,"61,792,083","80,762,801","17,750,031","19,699,732","180,189,030","184,382",,,
2042,WA,Washington,"42,109,183","38,459,057","24,879,165","3,679,766","109,141,792","14,620",,,
2042,WV,West Virginia,"14,235,088","6,994,502","14,526,664","88,362","35,844,616",0,,,
2042,WI,Wisconsin,"26,615,259","32,149,842","22,994,827","722,708","82,483,870","1,234",,,
2042,WY,Wyoming,"3,745,145","3,153,612","12,407,984","154,947","19,461,687",0,,,
2043,AL,Alabama,"42,413,338","33,088,343","32,474,759","662,768","108,639,207",0,,,
2043,AK,Alaska,"1,196,659","3,190,623","1,907,587","198,340","6,493,209",0,,,
2043,AZ,Arizona,"50,727,525","28,881,161","13,782,704","2,487,317","95,906,567","27,860",,,
2043,AR,Arkansas,"25,709,718","16,809,608","23,440,910","731,093","66,691,745",416,,,
2043,CA,California,"104,861,353","142,903,988","47,807,729","8,053,082","304,447,493","821,341",,,
2043,CO,Colorado,"27,364,023","27,366,348","23,591,015","964,330","79,441,505","155,789",,,
2043,CT,Connecticut,"12,623,274","12,157,788","565,744","448,949","25,977,651","181,895",,,
2043,DC,DC,"3,443,781","7,952,305","179,632","642,975","12,649,883","431,190",,,
2043,DE,Delaware,"6,966,184","6,157,119","2,043,826","55,432","15,222,561",0,,,
2043,FL,Florida,"173,581,728","132,477,177","17,198,100","10,284,176","333,632,216","91,035",,,
2043,GA,Georgia,"84,244,815","51,493,615","31,266,896","4,353,637","171,530,850","171,888",,,
2043,HI,Hawaii,"2,709,393","2,490,741","3,635,247","57,829","8,893,210",0,,,
2043,ID,Idaho,"11,105,660","5,899,056","8,433,035","322,846","25,760,596",0,,,
2043,IL,Illinois,"56,233,597","43,575,843","43,250,445","17,448,828","161,042,428","533,716",,,
2043,IN,Indiana,"36,982,151","30,616,126","45,316,682","566,017","113,508,609","27,633",,,
2043,IA,Iowa,"17,958,422","16,929,386","34,870,085","8,851,132","78,609,024",0,,,
2043,KS,Kansas,"17,406,167","21,500,081","14,530,294","430,519","53,867,061",0,,,
2043,KY,Kentucky,"40,354,330","28,184,719","34,497,117","6,101,907","109,138,072",0,,,
2043,LA,Louisiana,"39,776,423","33,099,709","33,134,736","2,644,708","108,665,416","9,839",,,
2043,ME,Maine,"4,793,809","5,369,476","2,789,926","116,134","13,069,345",0,,,
2043,MD,Maryland,"34,739,295","28,893,335","3,718,412","1,998,103","70,095,036","745,891",,,
2043,MA,Massachusetts,"23,017,740","22,325,264","10,118,208","849,472","56,669,290","358,607",,,
2043,MI,Michigan,"41,056,678","37,712,565","30,369,398","1,076,523","110,220,160","4,997",,,
2043,MN,Minnesota,"28,437,611","35,167,824","21,748,034","724,121","86,083,832","6,242",,,
2043,MS,Mississippi,"24,320,665","20,439,960","15,994,186","814,557","61,569,368",0,,,
2043,MO,Missouri,"48,419,005","23,622,228","14,894,663","2,247,632","89,192,400","8,872",,,
2043,MT,Montana,"6,887,432","6,792,125","4,778,581","395,607","18,853,745",0,,,
2043,NE,Nebraska,"13,202,979","13,073,760","15,584,472","1,428,980","43,290,191",0,,,
2043,NV,Nevada,"18,932,274","17,248,947","17,879,848","740,136","54,807,462","6,257",,,
2043,NH,New Hampshire,"5,386,252","4,087,527","1,923,973","227,949","11,625,701",0,,,
2043,NJ,New Jersey,"35,797,922","34,478,103","313,651","708,768","71,594,082","295,638",,,
2043,NM,New Mexico,"9,607,585","12,806,576","13,960,919","1,533,327","37,908,408",0,,,
2043,NY,New York,"61,114,141","98,403,698","5,728,932","19,252,889","187,371,022","2,871,361",,,
2043,NC,North Carolina,"82,983,171","55,747,362","27,391,009","3,859,628","169,999,861","18,691",,,
2043,ND,North Dakota,"6,922,457","11,372,014","22,940,455","493,925","41,728,852",0,,,
2043,OH,Ohio,"60,057,860","48,477,347","50,249,178","4,285,910","163,109,243","38,948",,,
2043,OK,Oklahoma,"30,311,143","27,080,756","28,468,358","8,806,236","94,666,494",0,,,
2043,OR,Oregon,"22,483,018","18,219,453","14,668,288","621,451","56,036,643","44,433",,,
2043,PA,Pennsylvania,"68,751,016","13,637,405","48,461,411","1,337,739","131,102,626","-1,084,945",,,
2043,RI,Rhode Island,"3,571,708","4,598,158","136,161","156,196","8,489,228","27,005",,,
2043,SC,South Carolina,"42,268,171","24,979,223","27,906,676","1,582,447","96,736,516",0,,,
2043,SD,South Dakota,"6,870,155","7,733,267","3,972,337","423,335","18,999,095",0,,,
2043,TN,Tennessee,"54,671,063","36,151,394","21,104,523","1,100,272","113,027,251",0,,,
2043,TX,Texas,"217,269,042","208,012,590","171,056,249","11,338,014","607,862,512","186,616",,,
2043,US,United States,"1,889,837,616","1,345,760,351","996,768,007","105,551,904","4,345,478,539","7,560,661",,,
2043,UT,Utah,"14,285,803","17,939,762","12,573,296","838,632","45,690,704","53,211",,,
2043,VT,Vermont,"2,081,545","1,665,660","1,473,658","50,642","5,271,505",0,,,
2043,VA,Virginia,"62,432,265","81,927,220","17,751,595","19,925,368","182,220,830","184,382",,,
2043,WA,Washington,"42,361,107","38,858,597","24,879,165","3,679,766","109,793,256","14,620",,,
2043,WV,West Virginia,"14,360,861","6,966,712","14,526,664","88,362","35,942,598",0,,,
2043,WI,Wisconsin,"26,807,224","32,523,917","22,985,795","722,708","83,040,878","1,234",,,
2043,WY,Wyoming,"3,784,091","3,153,190","12,497,955","154,947","19,590,183",0,,,
2044,AL,Alabama,"42,821,323","33,505,504","32,474,686","662,768","109,464,282",0,,,
2044,AK,Alaska,"1,165,152","3,213,613","1,934,914","198,340","6,512,019",0,,,
2044,AZ,Arizona,"51,394,503","28,874,733","13,782,704","2,487,316","96,567,813","28,557",,,
2044,AR,Arkansas,"25,995,814","17,012,146","23,692,131","731,093","67,431,600",416,,,
2044,CA,California,"105,583,743","144,096,680","47,807,729","8,053,082","306,362,575","821,341",,,
2044,CO,Colorado,"27,695,659","27,626,977","23,911,848","964,330","80,354,605","155,790",,,
2044,CT,Connecticut,"12,623,274","12,157,788","461,326","448,829","25,873,112","181,895",,,
2044,DC,DC,"3,480,706","7,952,305","179,632","649,109","12,696,466","434,713",,,
2044,DE,Delaware,"7,047,046","6,229,512","2,043,826","55,432","15,375,816",0,,,
2044,FL,Florida,"175,515,069","134,003,302","17,203,600","10,393,814","337,206,818","91,034",,,
2044,GA,Georgia,"85,274,943","51,663,689","31,250,806","4,418,377","172,779,705","171,890",,,
2044,HI,Hawaii,"2,709,661","2,467,111","3,635,247","57,829","8,869,847",0,,,
2044,ID,Idaho,"11,207,848","5,899,056","8,433,026","322,846","25,862,774",0,,,
2044,IL,Illinois,"56,656,461","43,304,214","43,250,445","17,633,289","161,378,125","533,716",,,
2044,IN,Indiana,"37,125,610","30,897,710","45,316,682","565,915","113,933,830","27,914",,,
2044,IA,Iowa,"18,095,387","17,121,876","35,313,058","9,002,957","79,533,279",0,,,
2044,KS,Kansas,"17,553,281","21,732,737","14,651,863","430,519","54,368,400",0,,,
2044,KY,Kentucky,"40,936,080","28,541,936","34,560,151","6,169,018","110,207,185",0,,,
2044,LA,Louisiana,"40,125,292","33,464,812","33,038,874","2,644,708","109,283,525","9,839",,,
2044,ME,Maine,"4,793,809","5,420,358","2,789,926","116,134","13,120,227",0,,,
2044,MD,Maryland,"35,029,989","28,893,335","3,718,412","2,023,128","70,417,867","753,002",,,
2044,MA,Massachusetts,"23,159,769","22,323,798","10,119,389","849,555","56,811,118","358,607",,,
2044,MI,Michigan,"41,346,904","37,706,389","30,369,398","1,076,524","110,504,212","4,997",,,
2044,MN,Minnesota,"28,693,838","35,678,804","21,748,034","724,121","86,850,692","5,894",,,
2044,MS,Mississippi,"24,547,743","20,698,334","15,994,186","814,557","62,054,820",0,,,
2044,MO,Missouri,"48,915,748","23,324,503","14,897,090","2,273,702","89,419,561","8,517",,,
2044,MT,Montana,"6,954,335","6,868,627","4,778,581","395,607","18,997,150",0,,,
2044,NE,Nebraska,"13,323,614","13,224,470","15,791,385","1,428,980","43,768,448",0,,,
2044,NV,Nevada,"19,184,967","17,499,835","18,107,111","740,136","55,538,304","6,255",,,
2044,NH,New Hampshire,"5,422,895","4,079,472","1,923,973","230,239","11,656,578",0,,,
2044,NJ,New Jersey,"36,082,332","34,330,829","34,101","713,075","71,455,975","295,638",,,
2044,NM,New Mexico,"9,721,586","12,963,981","14,140,115","1,533,327","38,359,010",0,,,
2044,NY,New York,"61,538,322","99,375,068","5,236,088","19,391,629","188,412,469","2,871,361",,,
2044,NC,North Carolina,"83,919,899","56,014,932","27,391,009","3,900,738","171,245,269","18,691",,,
2044,ND,North Dakota,"6,997,334","11,552,722","23,503,722","493,925","42,547,702",0,,,
2044,OH,Ohio,"60,340,733","48,580,198","50,249,178","4,285,910","163,494,966","38,948",,,
2044,OK,Oklahoma,"30,582,778","27,372,205","28,783,541","8,934,106","95,672,629",0,,,
2044,OR,Oregon,"22,614,795","18,294,306","14,668,288","621,451","56,244,002","45,161",,,
2044,PA,Pennsylvania,"69,323,257","12,497,258","48,461,411","1,337,739","130,463,510","-1,156,155",,,
2044,RI,Rhode Island,"3,594,415","4,637,894","112,718","156,195","8,528,227","27,005",,,
2044,SC,South Carolina,"42,720,290","25,096,343","27,913,161","1,597,768","97,327,562",0,,,
2044,SD,South Dakota,"6,945,702","7,851,818","4,016,024","423,208","19,236,752",0,,,
2044,TN,Tennessee,"55,155,728","36,151,394","21,104,523","1,100,272","113,511,917",0,,,
2044,TX,Texas,"219,834,000","210,763,051","172,697,180","11,338,014","614,818,861","186,616",,,
2044,US,United States,"1,907,986,175","1,344,809,453","996,767,914","105,551,904","4,362,676,108","7,560,661",,,
2044,UT,Utah,"14,475,231","18,193,066","12,701,732","838,632","46,261,872","53,211",,,
2044,VT,Vermont,"2,081,545","1,654,460","1,473,697","50,642","5,260,344",0,,,
2044,VA,Virginia,"63,072,447","83,091,638","17,753,007","20,151,004","184,252,478","184,382",,,
2044,WA,Washington,"42,613,031","39,258,137","24,879,165","3,679,766","110,444,719","14,620",,,
2044,WV,West Virginia,"14,486,633","6,938,923","14,526,664","88,362","36,040,581",0,,,
2044,WI,Wisconsin,"26,999,188","32,897,992","22,977,455","722,708","83,598,578","1,234",,,
2044,WY,Wyoming,"3,823,037","3,152,856","12,587,926","154,947","19,718,767",0,,,
2045,AL,Alabama,"43,229,308","33,922,666","32,474,630","662,768","110,289,372",0,,,
2045,AK,Alaska,"1,133,645","3,236,604","1,962,240","198,340","6,530,830",0,,,
2045,AZ,Arizona,"52,061,482","28,868,834","13,782,704","2,487,315","97,229,588","29,253",,,
2045,AR,Arkansas,"26,281,910","17,214,684","23,943,352","731,093","68,171,455",416,,,
2045,CA,California,"106,306,133","145,289,372","47,807,729","8,053,082","308,277,658","821,341",,,
2045,CO,Colorado,"28,027,296","27,887,606","24,232,682","964,330","81,267,704","155,790",,,
2045,CT,Connecticut,"12,623,274","12,157,788","356,907","448,721","25,768,585","181,895",,,
2045,DC,DC,"3,517,632","7,952,305","179,632","655,230","12,743,036","438,237",,,
2045,DE,Delaware,"7,127,907","6,301,905","2,043,826","55,432","15,529,070",0,,,
2045,FL,Florida,"177,448,410","135,529,428","17,208,528","10,503,451","340,780,850","91,034",,,
2045,GA,Georgia,"86,305,072","51,833,764","31,235,880","4,483,117","174,029,725","171,892",,,
2045,HI,Hawaii,"2,709,905","2,443,481","3,635,247","57,829","8,846,461",0,,,
2045,ID,Idaho,"11,310,035","5,899,056","8,433,019","322,846","25,964,956",0,,,
2045,IL,Illinois,"57,079,324","43,032,585","43,250,445","17,817,751","161,713,820","533,716",,,
2045,IN,Indiana,"37,270,988","31,179,293","45,316,682","565,769","114,360,928","28,195",,,
2045,IA,Iowa,"18,232,352","17,314,367","35,756,032","9,154,782","80,457,533",0,,,
2045,KS,Kansas,"17,700,395","21,965,394","14,773,432","430,519","54,869,739",0,,,
2045,KY,Kentucky,"41,517,831","28,899,153","34,617,941","6,236,130","111,271,054",0,,,
2045,LA,Louisiana,"40,474,161","33,829,915","32,947,886","2,644,708","109,906,509","9,839",,,
2045,ME,Maine,"4,793,809","5,471,241","2,789,926","116,134","13,171,109",0,,,
2045,MD,Maryland,"35,320,683","28,893,335","3,718,412","2,048,154","70,740,697","760,114",,,
2045,MA,Massachusetts,"23,301,799","22,322,664","10,120,284","849,627","56,952,981","358,607",,,
2045,MI,Michigan,"41,637,130","37,700,214","30,369,398","1,076,526","110,788,263","4,997",,,
2045,MN,Minnesota,"28,950,066","36,189,784","21,748,034","724,121","87,617,571","5,566",,,
2045,MS,Mississippi,"24,774,821","20,956,708","15,994,186","814,557","62,540,272",0,,,
2045,MO,Missouri,"49,412,490","23,026,779","14,899,062","2,299,772","89,646,278","8,175",,,
2045,MT,Montana,"7,021,238","6,945,128","4,778,581","395,607","19,140,554",0,,,
2045,NE,Nebraska,"13,444,249","13,375,180","15,998,298","1,428,980","44,246,706",0,,,
2045,NV,Nevada,"19,437,660","17,750,722","18,334,374","740,136","56,269,146","6,254",,,
2045,NH,New Hampshire,"5,459,537","4,071,416","1,923,973","232,528","11,687,455",0,,,
2045,NJ,New Jersey,"36,366,742","34,183,555",0,"717,400","71,317,887","295,638",,,
2045,NM,New Mexico,"9,835,587","13,121,386","14,319,312","1,533,327","38,809,612",0,,,
2045,NY,New York,"61,962,504","100,346,438","4,743,245","19,530,369","189,453,917","2,871,361",,,
2045,NC,North Carolina,"84,856,627","56,282,502","27,391,009","3,941,847","172,490,676","18,691",,,
2045,ND,North Dakota,"7,072,210","11,733,429","24,066,988","493,925","43,366,552",0,,,
2045,OH,Ohio,"60,623,605","48,683,048","50,249,178","4,285,910","163,880,690","38,948",,,
2045,OK,Oklahoma,"30,854,413","27,663,653","29,098,723","9,061,975","96,678,764",0,,,
2045,OR,Oregon,"22,746,572","18,369,160","14,668,288","621,452","56,451,362","45,890",,,
2045,PA,Pennsylvania,"69,895,499","11,357,211","48,461,411","1,337,739","129,824,494","-1,227,366",,,
2045,RI,Rhode Island,"3,617,122","4,677,631","89,274","156,195","8,567,227","27,005",,,
2045,SC,South Carolina,"43,172,409","25,213,464","27,918,891","1,613,090","97,917,854",0,,,
